"student_id","age","gender","high_school_gpa","sat_score","university_ranking","university_gpa","field_of_study","internships_completed","projects_completed","certifications","soft_skills_score","networking_score","job_offers","starting_salary","career_satisfaction","years_to_promotion","current_job_level","work_life_balance","entrepreneurship","starting_salary_category"
"S02922",20,"Female",2.8,1176,351,3.78,"Medicine",1,1,3,3,2,3,35200,6,5,"Senior",8,"No","Medio"
"S02924",20,"Male",3.83,1043,285,3.9,"Mathematics",0,7,5,7,2,0,36900,10,1,"Entry",7,"Yes","Medio"
"S02926",25,"Female",2.85,1590,218,3.99,"Mathematics",0,9,4,10,4,1,39900,7,5,"Entry",3,"Yes","Medio"
"S02928",27,"Other",3.89,956,732,3.13,"Medicine",1,1,3,1,10,2,25000,1,3,"Mid",7,"No","Bajo"
"S02929",23,"Female",2.53,1265,145,3.03,"Mathematics",2,4,4,3,8,2,75300,9,3,"Entry",8,"No","Alto"
"S02932",20,"Female",3.22,1361,754,3.29,"Mathematics",4,6,3,8,7,2,77600,9,5,"Mid",8,"No","Alto"
"S02941",28,"Female",2.46,966,495,3.03,"Medicine",4,6,0,8,9,2,65400,1,2,"Entry",9,"No","Alto"
"S02942",29,"Male",3.75,1229,615,2.04,"Mathematics",3,1,2,3,6,2,42100,9,5,"Mid",8,"No","Medio"
"S02949",18,"Female",2.72,1044,978,3.76,"Medicine",1,3,5,8,6,1,84700,8,5,"Entry",4,"No","Alto"
"S02950",23,"Male",3.7,1085,315,3.21,"Mathematics",4,1,3,9,3,0,60500,8,2,"Entry",7,"No","Alto"
"S02955",29,"Male",2.66,1415,345,2.47,"Mathematics",3,3,1,6,3,5,50300,9,1,"Mid",3,"No","Medio"
"S02961",26,"Male",2.55,1594,884,2.84,"Mathematics",2,0,3,5,9,4,45900,7,1,"Mid",1,"No","Medio"
"S02962",21,"Female",2.61,1092,75,2.77,"Mathematics",0,2,5,7,6,2,26800,10,3,"Mid",9,"No","Bajo"
"S02964",19,"Other",2.88,1274,931,3.54,"Mathematics",1,4,0,5,2,2,47300,9,3,"Entry",8,"No","Medio"
"S02973",22,"Male",3.13,1337,582,2.67,"Medicine",2,3,5,2,4,2,25000,9,2,"Entry",6,"Yes","Bajo"
"S02975",27,"Female",2.28,1207,708,2.04,"Mathematics",0,1,1,1,8,2,41900,5,1,"Entry",8,"No","Medio"
"S02978",20,"Male",3.21,1214,382,2.68,"Medicine",1,9,0,5,8,1,54000,8,5,"Entry",8,"No","Medio"
"S02983",22,"Female",3.93,1148,387,3.21,"Medicine",3,1,2,9,4,3,25000,9,4,"Entry",5,"Yes","Bajo"
"S02984",27,"Female",2.02,1530,535,3.63,"Mathematics",2,5,3,10,5,5,25000,9,5,"Mid",7,"No","Bajo"
"S02992",19,"Male",2.64,971,988,3.59,"Medicine",4,7,0,6,4,2,25000,5,2,"Senior",7,"Yes","Bajo"
"S02996",26,"Female",2.02,951,861,3.88,"Mathematics",2,3,2,3,4,2,71300,10,2,"Entry",2,"No","Alto"
"S02997",21,"Male",2.92,1473,456,3.43,"Mathematics",4,3,0,3,5,4,44900,3,5,"Mid",10,"Yes","Medio"
"S02999",26,"Female",3.33,1163,53,3.81,"Medicine",2,9,5,3,5,0,60800,4,1,"Mid",7,"No","Alto"
"S03000",23,"Male",2.43,1138,496,3.35,"Medicine",3,9,2,7,10,1,56900,2,1,"Mid",3,"Yes","Medio"
"S03004",26,"Female",2.23,1208,777,2.85,"Medicine",1,1,4,2,5,3,65800,7,1,"Mid",9,"No","Alto"
"S03005",21,"Male",2.05,1506,4,3.42,"Mathematics",2,5,1,1,8,5,41800,8,4,"Senior",10,"No","Medio"
"S03007",26,"Male",3.91,956,281,3.95,"Medicine",3,8,2,7,6,2,62300,3,3,"Entry",1,"No","Alto"
"S03010",25,"Female",2.14,945,137,2.84,"Mathematics",3,6,5,1,4,4,25700,2,3,"Entry",5,"No","Bajo"
"S03013",23,"Female",2.93,1268,971,3.76,"Mathematics",1,2,1,3,3,5,65800,9,1,"Mid",8,"No","Alto"
"S03014",29,"Male",3.9,1504,653,2.72,"Medicine",0,2,0,7,7,1,39200,9,2,"Entry",9,"No","Medio"
"S03017",24,"Female",3.2,1460,208,3.56,"Mathematics",4,2,5,2,4,2,72500,3,3,"Mid",7,"No","Alto"
"S03018",29,"Female",2.91,922,260,2.37,"Mathematics",1,9,1,10,9,3,48100,8,3,"Mid",3,"No","Medio"
"S03020",27,"Male",3.89,1166,263,2.9,"Medicine",0,8,5,2,4,2,32000,10,3,"Mid",3,"No","Medio"
"S03022",27,"Female",3.16,1499,505,3.97,"Medicine",3,5,3,5,5,4,46500,2,3,"Entry",10,"No","Medio"
"S03023",26,"Female",2.46,1500,550,3.67,"Medicine",0,5,0,5,8,2,47000,3,2,"Entry",8,"No","Medio"
"S03025",29,"Male",3.89,1052,736,3.76,"Medicine",0,1,0,6,9,4,45000,1,3,"Mid",4,"No","Medio"
"S03026",26,"Male",2.63,1138,347,2.7,"Mathematics",3,6,4,3,5,4,37500,4,1,"Entry",4,"No","Medio"
"S03027",21,"Female",2.89,1164,990,3.57,"Medicine",4,0,4,10,6,0,43700,6,4,"Entry",7,"No","Medio"
"S03028",25,"Male",2.23,1167,52,2.45,"Medicine",2,5,0,5,7,0,46700,9,2,"Mid",3,"No","Medio"
"S03030",21,"Male",2.06,1065,356,2.91,"Medicine",2,2,5,4,7,1,25800,10,4,"Executive",1,"Yes","Bajo"
"S03034",26,"Female",3.46,1330,45,3.5,"Mathematics",2,0,3,8,1,0,56800,9,2,"Entry",2,"No","Medio"
"S03036",21,"Female",3.13,949,378,3.32,"Medicine",0,6,2,10,1,0,57300,8,5,"Entry",7,"Yes","Medio"
"S03042",19,"Female",2.34,1208,797,3.88,"Mathematics",1,8,1,2,10,4,54900,10,2,"Mid",2,"No","Medio"
"S03044",28,"Female",3.74,1044,37,3.22,"Medicine",0,8,4,1,7,1,51400,10,1,"Mid",2,"No","Medio"
"S03046",25,"Male",3.9,1013,45,2.67,"Mathematics",2,8,2,8,1,1,29900,1,3,"Mid",3,"No","Bajo"
"S03050",27,"Female",3.73,1023,652,3.74,"Medicine",2,2,4,2,6,5,25000,3,1,"Entry",1,"No","Bajo"
"S03052",25,"Female",2.01,1481,301,2.91,"Medicine",2,7,3,4,1,0,72600,7,1,"Mid",9,"Yes","Alto"
"S03057",19,"Female",2.22,1029,791,2.89,"Mathematics",3,8,3,9,2,4,60900,10,5,"Mid",1,"No","Alto"
"S03062",22,"Male",2.86,1531,581,3.49,"Medicine",3,2,1,10,1,0,47300,8,1,"Entry",8,"Yes","Medio"
"S03070",26,"Female",3.84,986,976,3.64,"Medicine",0,5,5,3,9,3,52500,10,5,"Senior",10,"No","Medio"
"S03071",26,"Female",3.87,1284,863,3.1,"Mathematics",3,6,2,9,3,2,67100,2,5,"Entry",4,"No","Alto"
"S03072",18,"Male",2.48,1568,71,3.77,"Mathematics",3,9,2,9,1,4,45600,1,5,"Entry",5,"No","Medio"
"S03077",26,"Female",3.49,1085,615,2.05,"Mathematics",0,6,2,7,4,1,48700,9,5,"Mid",5,"No","Medio"
"S03079",23,"Other",2.46,1082,393,2.88,"Mathematics",3,6,1,7,6,4,48200,4,1,"Mid",1,"Yes","Medio"
"S03080",24,"Female",2.4,1296,631,2.47,"Medicine",3,0,0,6,1,5,76100,7,1,"Entry",6,"No","Alto"
"S03087",28,"Female",2.09,1454,605,3.4,"Medicine",2,7,3,9,8,3,57900,9,1,"Entry",3,"No","Medio"
"S03092",18,"Male",2.34,1599,949,2.18,"Mathematics",0,7,2,5,3,4,53100,3,2,"Mid",4,"No","Medio"
"S03093",19,"Female",3.31,1381,17,3.55,"Mathematics",3,3,1,3,10,1,71400,8,1,"Mid",1,"No","Alto"
"S03095",23,"Other",3.58,1073,574,3.34,"Mathematics",1,1,5,1,8,5,37400,6,5,"Mid",1,"No","Medio"
"S03096",19,"Male",2.51,1340,434,2.66,"Medicine",0,3,3,7,6,3,62300,3,5,"Entry",4,"No","Alto"
"S03097",18,"Female",3.53,1465,43,2.82,"Mathematics",3,8,5,2,3,4,65300,7,4,"Mid",3,"No","Alto"
"S03101",19,"Female",2.29,1094,203,3.99,"Medicine",0,8,2,5,9,0,67300,9,5,"Senior",2,"No","Alto"
"S03102",23,"Female",2.91,1308,726,2.98,"Medicine",2,8,3,9,6,3,30300,3,2,"Entry",10,"No","Medio"
"S03104",19,"Female",2.84,1246,968,3.01,"Mathematics",2,1,3,3,9,4,47000,6,2,"Entry",8,"No","Medio"
"S03105",27,"Male",3.68,1361,284,2.08,"Medicine",2,6,4,4,7,4,78400,1,5,"Mid",1,"No","Alto"
"S03111",25,"Male",2.24,1387,751,3.99,"Mathematics",3,5,1,6,2,1,48600,6,3,"Senior",3,"No","Medio"
"S03112",25,"Male",2.83,1448,118,2.56,"Medicine",4,7,0,7,6,2,31700,1,5,"Mid",10,"Yes","Medio"
"S03117",20,"Male",3.85,1243,281,4,"Mathematics",4,1,4,4,7,5,35800,6,1,"Mid",4,"No","Medio"
"S03119",18,"Female",3.52,1231,19,2.41,"Mathematics",4,7,3,9,9,5,26900,5,3,"Senior",7,"No","Bajo"
"S03123",27,"Male",3.88,1279,801,2,"Medicine",0,3,0,10,9,3,59100,6,3,"Entry",1,"No","Medio"
"S03133",28,"Female",3.96,1253,815,2.19,"Medicine",1,2,3,5,1,4,44200,5,1,"Entry",6,"No","Medio"
"S03138",27,"Male",3.86,1285,951,3.38,"Medicine",1,9,3,7,10,5,72300,6,4,"Mid",9,"No","Alto"
"S03140",19,"Female",3.57,1392,844,3.71,"Medicine",2,6,4,5,5,3,46100,4,1,"Executive",8,"No","Medio"
"S03144",25,"Male",2.89,1235,456,2.71,"Medicine",0,8,4,6,6,4,51400,8,2,"Entry",2,"No","Medio"
"S03147",27,"Other",3.79,1438,402,2.27,"Mathematics",0,3,3,5,4,2,66800,9,1,"Mid",5,"No","Alto"
"S03148",21,"Female",2.83,1413,896,2.63,"Medicine",3,6,3,10,4,0,45900,3,5,"Senior",4,"No","Medio"
"S03159",22,"Male",3.81,1372,181,2.87,"Medicine",2,2,5,1,3,5,36300,3,1,"Entry",2,"No","Medio"
"S03164",27,"Male",2.67,1513,904,3.46,"Mathematics",2,8,0,10,1,0,79600,7,5,"Entry",3,"No","Alto"
"S03166",25,"Male",2.06,1481,399,2.42,"Mathematics",3,4,0,1,6,0,62200,1,5,"Mid",2,"Yes","Alto"
"S03170",21,"Female",3.72,1246,953,3.97,"Mathematics",4,2,3,3,2,3,53600,9,2,"Entry",1,"No","Medio"
"S03179",29,"Female",2.63,1011,531,2.69,"Medicine",1,4,5,9,4,5,37100,3,4,"Senior",10,"No","Medio"
"S03180",21,"Male",3.66,1047,996,3.94,"Medicine",4,0,2,5,10,2,54600,9,4,"Mid",5,"Yes","Medio"
"S03184",24,"Male",3.15,955,863,2.81,"Medicine",0,2,3,3,6,3,47300,9,2,"Senior",7,"Yes","Medio"
"S03187",28,"Female",2.69,953,972,2.56,"Medicine",4,2,2,4,8,4,58400,5,4,"Entry",1,"No","Medio"
"S03190",25,"Female",2.97,1407,912,3.75,"Mathematics",2,2,3,1,4,0,45000,5,3,"Entry",10,"No","Medio"
"S03197",22,"Male",2.11,1395,91,2.39,"Medicine",0,1,4,9,5,0,47600,9,4,"Mid",8,"No","Medio"
"S03202",23,"Male",3.77,1460,621,3.57,"Mathematics",1,1,4,10,10,4,46800,3,5,"Entry",1,"Yes","Medio"
"S03206",29,"Female",3.68,1109,43,2.15,"Mathematics",2,7,1,4,2,5,28000,6,1,"Entry",7,"No","Bajo"
"S03208",24,"Female",2.32,1464,600,2.79,"Medicine",2,9,2,8,8,3,37100,10,5,"Senior",10,"No","Medio"
"S03216",23,"Male",3.26,1356,604,3.11,"Mathematics",2,7,2,9,7,4,33300,7,1,"Senior",4,"No","Medio"
"S03220",28,"Male",3.71,1414,771,2.44,"Mathematics",4,2,4,9,5,3,63000,6,3,"Entry",1,"No","Alto"
"S03221",22,"Male",3.37,1467,633,3.1,"Mathematics",2,5,1,3,6,4,31000,10,2,"Entry",10,"No","Medio"
"S03222",26,"Male",2.04,1308,77,3.81,"Medicine",4,0,5,4,8,1,36300,6,2,"Senior",8,"No","Medio"
"S03231",20,"Female",3.94,1098,823,3.16,"Medicine",4,3,4,4,3,4,75300,7,4,"Senior",7,"No","Alto"
"S03235",23,"Male",2.79,1292,950,3.65,"Medicine",0,6,0,7,5,0,66900,1,3,"Entry",1,"Yes","Alto"
"S03236",19,"Male",3.7,1465,187,2.69,"Medicine",2,3,0,9,10,4,35500,3,3,"Senior",4,"No","Medio"
"S03243",19,"Other",3.62,1165,92,2.44,"Medicine",2,5,0,2,8,0,25000,2,3,"Entry",7,"No","Bajo"
"S03248",25,"Female",3.89,1545,611,2,"Mathematics",4,1,2,2,9,1,54500,3,2,"Mid",2,"No","Medio"
"S03257",25,"Male",3.72,1083,264,2.49,"Mathematics",4,9,1,10,3,5,45400,2,4,"Entry",2,"No","Medio"
"S03262",21,"Male",2.51,1481,803,3.7,"Mathematics",2,8,5,6,2,2,38600,7,4,"Entry",6,"No","Medio"
"S03264",26,"Female",2.86,1182,701,3.97,"Mathematics",4,2,3,10,9,4,49200,8,1,"Mid",5,"No","Medio"
"S03269",26,"Male",2.2,954,706,3.27,"Medicine",4,4,5,10,8,1,60500,8,5,"Entry",2,"No","Alto"
"S03277",20,"Female",3.29,1075,920,2.02,"Mathematics",0,3,0,10,1,1,68400,5,2,"Senior",7,"No","Alto"
"S03278",18,"Male",3.83,1465,561,3.09,"Medicine",2,4,4,2,7,4,52800,8,2,"Senior",5,"No","Medio"
"S03287",23,"Male",2.83,1484,75,2.89,"Mathematics",2,2,4,8,7,1,44000,5,4,"Entry",5,"Yes","Medio"
"S03288",26,"Male",2.09,1496,98,3.52,"Mathematics",0,2,3,5,9,5,32600,10,2,"Entry",5,"Yes","Medio"
"S03289",21,"Male",3.57,1183,383,3.42,"Mathematics",0,4,4,10,10,4,29500,10,1,"Senior",6,"Yes","Bajo"
"S03293",24,"Male",2.67,1035,285,2.26,"Mathematics",2,2,1,2,5,1,40700,9,2,"Executive",2,"No","Medio"
"S03295",20,"Female",3.75,1472,830,2.52,"Mathematics",4,0,4,1,6,0,36700,1,1,"Entry",6,"No","Medio"
"S03297",27,"Male",3.03,933,629,3.91,"Medicine",2,7,0,2,5,4,25000,9,3,"Mid",1,"No","Bajo"
"S03301",20,"Female",2.77,1198,618,3.46,"Medicine",2,2,0,9,3,5,58800,6,4,"Entry",2,"No","Medio"
"S03303",22,"Male",3.9,993,896,2.65,"Medicine",0,6,2,4,4,3,40900,9,3,"Mid",5,"No","Medio"
"S03307",29,"Male",2.7,1282,688,2.02,"Mathematics",1,4,4,10,7,2,76000,2,3,"Entry",8,"No","Alto"
"S03309",24,"Female",2.07,1346,955,2.57,"Medicine",3,8,5,5,7,2,38100,8,1,"Entry",6,"No","Medio"
"S03323",25,"Female",2.13,1163,74,2.95,"Mathematics",4,5,3,10,9,0,53400,2,3,"Entry",10,"Yes","Medio"
"S03325",21,"Female",2.23,1596,123,3.31,"Medicine",0,0,5,5,6,3,56100,3,1,"Entry",1,"No","Medio"
"S03330",28,"Female",2.84,994,430,2.32,"Medicine",0,9,5,1,1,2,64500,8,1,"Mid",3,"No","Alto"
"S03333",26,"Female",3.43,1041,371,3.5,"Mathematics",1,9,4,9,8,5,63300,3,1,"Mid",4,"No","Alto"
"S03337",23,"Female",3.23,1570,36,3.69,"Mathematics",4,0,3,7,10,3,51700,4,1,"Mid",8,"No","Medio"
"S03339",23,"Male",2.96,1438,974,3.48,"Mathematics",3,0,3,10,9,5,62000,1,1,"Entry",6,"No","Alto"
"S03340",26,"Male",2.8,1496,415,3.56,"Medicine",3,3,1,7,9,1,75000,8,4,"Entry",6,"No","Alto"
"S03341",20,"Female",3.97,908,974,2.79,"Mathematics",2,4,0,10,1,4,54000,7,4,"Entry",1,"No","Medio"
"S03342",20,"Female",3.64,1175,296,2.77,"Mathematics",2,9,3,10,3,0,83200,7,1,"Entry",10,"No","Alto"
"S03347",29,"Female",2.7,1332,619,2.38,"Mathematics",0,9,0,1,2,1,45800,8,3,"Mid",9,"No","Medio"
"S03352",29,"Female",3.16,1478,972,3.25,"Mathematics",3,8,2,7,2,3,61800,10,2,"Entry",7,"No","Alto"
"S03355",29,"Male",3.78,1516,936,2.52,"Medicine",4,2,4,2,10,0,68200,3,5,"Entry",10,"No","Alto"
"S03356",20,"Male",3.22,1350,3,3.7,"Mathematics",0,8,3,9,7,1,60900,6,4,"Entry",7,"No","Alto"
"S03359",23,"Male",2.74,1063,799,3.12,"Mathematics",1,9,1,2,6,3,58400,2,1,"Entry",8,"No","Medio"
"S03363",18,"Male",3.26,1082,246,3.22,"Medicine",3,9,2,5,8,1,50700,8,3,"Entry",3,"Yes","Medio"
"S03364",26,"Female",3.59,1209,589,2.71,"Mathematics",0,9,1,4,8,0,34900,5,2,"Entry",8,"No","Medio"
"S03369",28,"Male",3.38,1239,783,3.26,"Mathematics",3,5,1,1,9,3,49400,1,1,"Mid",2,"No","Medio"
"S03370",22,"Male",2.04,1418,533,2.9,"Mathematics",1,1,3,5,10,3,60600,9,3,"Mid",1,"Yes","Alto"
"S03376",28,"Female",2.44,1047,141,3.53,"Mathematics",0,5,3,5,3,1,64100,7,1,"Entry",4,"No","Alto"
"S03377",21,"Female",2.62,1465,975,3.15,"Mathematics",0,0,2,4,3,5,68500,9,4,"Mid",1,"Yes","Alto"
"S03378",29,"Male",3.23,978,947,3.65,"Medicine",1,9,0,9,9,5,52900,7,4,"Mid",3,"No","Medio"
"S03381",26,"Female",2.33,1148,480,3.22,"Mathematics",2,3,3,9,4,0,46200,5,5,"Mid",9,"No","Medio"
"S03383",26,"Female",3.01,1441,350,3.39,"Medicine",1,0,5,9,5,3,57000,1,3,"Entry",1,"No","Medio"
"S03384",25,"Male",2.54,923,570,3.46,"Medicine",4,3,3,8,3,2,63700,2,2,"Senior",5,"No","Alto"
"S03386",18,"Male",2.93,1100,130,2.19,"Mathematics",4,3,0,7,3,5,55500,10,1,"Executive",7,"No","Medio"
"S03388",20,"Male",3.46,1533,11,3.45,"Mathematics",1,9,2,9,4,2,58700,3,1,"Entry",6,"No","Medio"
"S03392",22,"Male",3.14,1203,944,3.03,"Mathematics",2,2,5,7,10,3,38200,10,2,"Entry",4,"No","Medio"
"S03398",18,"Male",3.85,1354,19,3.45,"Mathematics",0,9,2,8,10,5,43200,5,3,"Mid",3,"No","Medio"
"S03411",29,"Male",3.71,1591,487,3.32,"Mathematics",4,9,5,2,9,3,52500,4,3,"Mid",4,"No","Medio"
"S03423",21,"Female",2.99,1184,815,2.82,"Medicine",4,6,5,8,6,5,31300,5,5,"Entry",8,"No","Medio"
"S03436",29,"Female",3.42,1400,640,2.34,"Mathematics",1,3,5,8,2,4,71300,6,5,"Senior",4,"No","Alto"
"S03438",25,"Male",3.29,1010,563,3.33,"Mathematics",0,3,0,3,3,1,79900,6,3,"Entry",1,"No","Alto"
"S03441",24,"Male",2.64,1332,500,2.13,"Mathematics",0,7,4,3,1,3,65000,10,4,"Senior",4,"Yes","Alto"
"S03442",26,"Male",2.88,1316,495,3.75,"Medicine",3,3,1,8,7,5,44700,7,5,"Entry",1,"No","Medio"
"S03445",24,"Male",3.63,917,622,3.76,"Mathematics",0,1,2,5,6,0,56200,8,1,"Entry",10,"No","Medio"
"S03452",29,"Female",3.72,1465,519,2.6,"Medicine",0,2,3,3,2,3,75200,10,1,"Entry",10,"Yes","Alto"
"S03455",28,"Male",2.8,1319,130,3.72,"Mathematics",3,9,5,5,4,0,46300,9,4,"Entry",2,"No","Medio"
"S03456",25,"Male",3.02,1465,529,3.27,"Medicine",0,2,2,3,7,0,57800,1,4,"Mid",3,"No","Medio"
"S03461",26,"Male",3.39,1136,982,3.07,"Mathematics",0,1,0,8,5,4,43600,5,1,"Mid",5,"No","Medio"
"S03467",25,"Other",2.51,1448,587,2.57,"Medicine",0,9,5,7,2,1,56100,5,2,"Entry",7,"No","Medio"
"S03468",18,"Male",2.1,1478,711,2.12,"Medicine",2,8,1,3,2,0,54000,3,5,"Mid",8,"No","Medio"
"S03469",23,"Female",2.02,1522,924,2.61,"Mathematics",4,3,5,7,3,4,42900,2,5,"Senior",4,"No","Medio"
"S03472",25,"Female",2.22,1280,361,3.18,"Mathematics",4,6,3,1,1,3,25000,8,1,"Entry",8,"No","Bajo"
"S03475",29,"Male",3.97,1310,451,2.21,"Medicine",3,7,5,10,9,5,44100,5,3,"Senior",2,"No","Medio"
"S03477",27,"Female",2.25,1424,563,3.25,"Medicine",1,7,5,9,9,4,25000,8,2,"Mid",9,"No","Bajo"
"S03479",22,"Other",3.72,1199,546,2.81,"Mathematics",3,2,2,7,3,0,58600,6,3,"Mid",5,"Yes","Medio"
"S03480",22,"Male",3.36,1307,955,3.08,"Mathematics",0,0,2,1,1,3,57600,3,5,"Mid",1,"No","Medio"
"S03481",18,"Male",2.59,1536,21,3.69,"Mathematics",3,8,1,8,5,3,63000,1,4,"Mid",5,"No","Alto"
"S03484",23,"Male",3.46,1537,576,3.43,"Medicine",4,8,2,2,3,2,35400,1,5,"Entry",1,"No","Medio"
"S03486",26,"Female",3.74,948,403,3.61,"Medicine",0,4,5,10,8,5,37300,10,5,"Mid",9,"Yes","Medio"
"S03488",22,"Female",3.16,1104,613,3.42,"Medicine",2,2,2,6,2,5,57900,8,5,"Entry",9,"No","Medio"
"S03490",26,"Female",3.28,1380,853,3.46,"Medicine",4,1,5,1,8,1,55700,8,2,"Senior",5,"No","Medio"
"S03493",22,"Male",3.98,1002,693,2.2,"Medicine",3,2,1,7,10,5,63400,7,3,"Entry",10,"No","Alto"
"S03499",24,"Male",2.27,1100,840,3.64,"Medicine",2,3,4,1,10,4,51400,3,3,"Entry",6,"Yes","Medio"
"S03508",25,"Male",2.1,1263,157,3.51,"Medicine",2,8,4,2,5,1,28000,9,1,"Entry",5,"No","Bajo"
"S03514",24,"Female",2.32,1215,670,3.47,"Mathematics",0,3,3,5,1,1,32200,6,1,"Mid",3,"No","Medio"
"S03518",25,"Female",2.44,1517,612,2.86,"Medicine",4,0,5,2,4,1,52800,9,2,"Entry",6,"No","Medio"
"S03519",26,"Female",3.51,1123,411,3.88,"Mathematics",2,2,0,3,1,2,31600,8,3,"Mid",10,"No","Medio"
"S03520",28,"Female",2.62,1161,946,3.98,"Medicine",3,2,5,2,4,3,27600,3,1,"Executive",6,"No","Bajo"
"S03522",24,"Female",3.31,1425,52,2.58,"Mathematics",1,3,5,2,8,2,44200,4,5,"Entry",10,"Yes","Medio"
"S03535",25,"Female",3.07,1181,674,3.53,"Mathematics",2,8,0,4,4,4,52000,3,4,"Entry",10,"No","Medio"
"S03538",18,"Female",3.56,1300,479,2.01,"Medicine",4,1,4,10,2,2,25600,3,5,"Entry",3,"No","Bajo"
"S03543",24,"Male",3.77,1169,597,2.82,"Medicine",1,4,0,7,1,5,54400,9,5,"Senior",1,"No","Medio"
"S03544",19,"Male",3.34,916,505,2.15,"Mathematics",0,3,1,7,2,5,30300,8,4,"Mid",4,"No","Medio"
"S03546",27,"Male",2.13,1381,319,3.58,"Medicine",2,4,2,7,8,1,25000,10,2,"Entry",7,"Yes","Bajo"
"S03547",19,"Male",3.81,1118,67,3.15,"Medicine",2,8,0,7,3,1,65200,2,4,"Mid",1,"No","Alto"
"S03549",28,"Female",2.63,1137,453,3.78,"Medicine",1,2,0,6,3,2,68200,10,5,"Senior",3,"No","Alto"
"S03550",27,"Male",3.95,1444,746,3.93,"Medicine",1,1,0,10,8,4,41600,7,3,"Entry",8,"Yes","Medio"
"S03570",29,"Female",3.26,1367,179,3.04,"Medicine",4,6,1,2,8,3,58600,2,4,"Entry",5,"No","Medio"
"S03572",28,"Male",2.8,1571,470,2.67,"Mathematics",2,4,2,10,8,4,52100,6,4,"Entry",9,"No","Medio"
"S03574",24,"Male",3.25,1075,344,2.14,"Mathematics",3,9,4,5,9,4,54600,5,3,"Entry",5,"No","Medio"
"S03575",27,"Female",3.65,1365,749,2.29,"Mathematics",0,8,0,6,8,3,49500,1,3,"Entry",1,"No","Medio"
"S03576",22,"Male",3.87,1476,816,3.09,"Medicine",4,7,2,2,5,1,41000,7,1,"Entry",2,"Yes","Medio"
"S03577",22,"Male",3.61,1188,973,2.12,"Medicine",1,4,1,5,5,4,46600,3,5,"Entry",10,"No","Medio"
"S03578",18,"Male",2.85,949,737,3.76,"Medicine",2,8,3,6,9,1,25000,9,4,"Entry",4,"Yes","Bajo"
"S03579",26,"Female",3.27,903,626,2.28,"Mathematics",2,8,0,5,5,2,57800,5,4,"Senior",10,"No","Medio"
"S03580",24,"Male",3.71,1530,278,3.35,"Medicine",0,0,0,4,9,2,57500,1,1,"Entry",3,"No","Medio"
"S03582",26,"Male",2.43,1575,529,2.8,"Mathematics",4,4,0,2,1,1,59200,4,2,"Entry",5,"No","Medio"
"S03583",23,"Male",2.34,1122,86,3.53,"Mathematics",2,5,1,1,8,3,47100,8,2,"Mid",6,"No","Medio"
"S03585",22,"Female",3.44,1161,317,3.45,"Medicine",3,2,3,4,2,2,45200,6,4,"Entry",9,"Yes","Medio"
"S03587",28,"Male",2.49,1434,902,3.19,"Medicine",3,9,4,9,5,2,25000,4,2,"Entry",2,"No","Bajo"
"S03592",26,"Female",2.11,923,315,3.9,"Mathematics",1,4,4,9,8,4,55200,4,1,"Entry",3,"No","Medio"
"S03593",22,"Female",2.25,1192,225,2.75,"Medicine",1,1,0,8,4,3,31300,1,5,"Senior",9,"No","Medio"
"S03594",23,"Male",3,1456,423,3.15,"Medicine",0,0,4,6,10,0,32000,10,2,"Mid",3,"Yes","Medio"
"S03596",29,"Female",2.59,1255,894,2.72,"Mathematics",2,4,3,9,7,2,63500,1,3,"Entry",9,"No","Alto"
"S03599",20,"Male",3.38,1256,816,3.03,"Medicine",2,0,3,6,9,4,25000,2,5,"Mid",6,"No","Bajo"
"S03606",28,"Male",3.51,1052,155,2.87,"Medicine",0,0,3,10,6,1,44600,4,5,"Entry",8,"No","Medio"
"S03611",21,"Male",3.85,911,559,2.51,"Mathematics",0,9,0,5,9,0,58000,9,3,"Mid",10,"Yes","Medio"
"S03612",29,"Other",3.21,1415,754,3.5,"Medicine",0,0,5,1,3,1,59500,4,2,"Entry",7,"No","Medio"
"S03621",21,"Female",3.65,1239,682,2.43,"Medicine",0,9,5,9,3,0,43800,2,3,"Mid",5,"No","Medio"
"S03623",25,"Male",2.2,1516,944,3.71,"Mathematics",3,2,3,7,4,2,69900,1,1,"Mid",8,"No","Alto"
"S03634",28,"Male",2.33,937,972,2.02,"Mathematics",0,9,0,5,7,2,48500,10,1,"Entry",1,"No","Medio"
"S03635",28,"Female",2.78,1353,731,2.7,"Medicine",3,1,0,4,4,3,37100,3,5,"Mid",9,"No","Medio"
"S03636",18,"Male",2.37,1065,568,2.18,"Medicine",1,5,5,8,5,2,80500,2,1,"Entry",3,"Yes","Alto"
"S03641",19,"Female",2.18,1295,618,2.51,"Medicine",1,6,4,4,2,1,44500,3,2,"Mid",10,"No","Medio"
"S03646",18,"Female",3.65,1209,530,2.37,"Mathematics",3,0,5,1,2,3,59500,5,1,"Senior",1,"No","Medio"
"S03648",18,"Male",2.54,1013,125,2.79,"Mathematics",1,6,1,7,6,1,54400,5,1,"Entry",8,"No","Medio"
"S03651",25,"Female",3.99,1372,480,2.79,"Mathematics",0,1,4,1,5,0,34200,5,4,"Entry",3,"No","Medio"
"S03654",20,"Male",3.39,1505,650,3.74,"Mathematics",4,8,1,1,1,0,64500,2,4,"Entry",3,"No","Alto"
